day,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
193,1264154.5503076015,977742.1944990462,702057.695078502,1015786.1548531766,985780.9803597545,1224491.0361498701,1228358.4900898216,859455.6839278763,1288992.0544012361,1232908.8754150823,1025641.1630151574,1471569.0714356147,1531042.5461435148,1030620.5013155394,1371230.4690001353,1087926.2775568366,1021666.7972617697,1067026.286965125,1486952.8954579188,1266568.224714105,1053724.5788403333,1243299.3803541537,1000107.7085207417,1144291.2922299476,1080748.282013348,1112448.2758887724,1097479.2155707497,1088861.6431483275,867536.8652222059,745682.2633367004,1153954.4887815753,1193835.7277343746,1047780.6750105356,1091689.3989733832,1214431.9157916335,1161439.1035144785,1235792.1337702041,1488527.7758875021,1101917.915876572,1123241.135660873,1274481.9245580279,1015079.5533511196,1015147.3373692832,1184493.712505546,1411182.158886908,1759819.927605867,915042.7627404315,1280299.927883519,1082642.622062075,1397220.134977388,1089597.7348837042,899018.8982230913,1248258.4299065287,1413710.9666784743,1140054.6430010092,984839.3879935784,1204693.0231882324,909162.8483039024,1066378.12056979,1351327.137782853,818307.6397241718,1419734.7225792834,1225812.1742378294,870022.5848138685,1247783.8863470054,1317182.5448157084,1460028.9511727155,1372344.0625726378,1071604.6913562,1491500.4420393095,1083569.4145420718,974333.1073964003,1274647.1285929224,1140246.9200410848,1269496.029724593,857166.2406092904,1393419.5364089587,1263288.9830005853,1067794.1549936717,835977.1503746321,1001442.9286954809,1254405.0853002877,1016337.2295943727,1143725.6178450994,759551.9461831723,1066505.6233786694,1086056.3712995453,1066096.3390891878,1174430.0967126957,1187343.463114526,993600.6210605854,1374441.7134398401,1216416.3977779332,1318457.7327757506,998801.7877931014,1214265.680269345,1154850.3341916373,1341535.2315584035,1288545.4607180324,1101663.512356901
194,1252961.0979341418,975801.2969314835,706126.7253725195,1021450.1525436031,994680.603559625,1227974.4303869621,1221782.221429939,861473.9311295797,1283115.6899722444,1234094.00510739,1017600.2891295033,1472757.524458361,1564333.5828303504,1040176.0593360569,1387776.3334232722,1094365.2938975368,1015316.6483197436,1057282.5501393199,1475934.0982113448,1252918.8641387925,1043485.6590298172,1250602.3329782041,994558.6206890072,1137324.4741044615,1100212.9217746619,1124106.837786695,1089768.1165634394,1102806.2383065773,874448.299447157,751741.4853854028,1158495.9372562568,1182161.115342443,1047024.6322352892,1095542.8480498486,1207030.4504665183,1153900.5900775082,1243924.287314157,1468069.358567712,1103201.3577075829,1140069.475945497,1271008.318412716,1020473.0197137202,999228.6976106585,1170587.926583846,1412325.750995938,1765888.0630879195,913485.990389159,1292026.3952644176,1084792.6580053626,1390816.0414524358,1091569.8436077312,885909.6046232602,1236165.6230651324,1414714.1666436454,1149870.6741068612,987307.5372430515,1221254.6975924815,896090.7441935356,1067720.6010677784,1347016.4401500418,816351.5752930769,1447058.95031293,1238654.2694866962,867233.921334277,1256041.2109811385,1331837.7049768926,1484183.8755877633,1365808.9773629536,1074949.2803770793,1498478.8640667207,1071004.6114433974,971589.2076613209,1263375.684635152,1154079.036688539,1265288.3856549622,842081.2939142978,1374986.7875252995,1280820.8816876425,1060007.8351031973,835888.1295398751,1018004.9296514004,1246583.4109094318,1021400.9224356851,1146849.719452482,756627.7328501808,1064096.0178381135,1087080.3102844313,1079674.7577148785,1160069.218075151,1204436.167514002,990225.9986551029,1352777.400669689,1237045.6759331725,1317165.8809533762,981792.5161115229,1220782.4958098957,1161556.149990368,1340424.9131918815,1290910.3849333737,1109410.1824824063
195,1243868.5109950781,984713.5143443927,706586.2261014738,1034618.3439983041,994686.0546898571,1214282.2502571163,1249429.98352679,857798.7665490232,1283693.7143773374,1248304.6972647165,1025277.9157156011,1489644.2938046653,1567585.4043533185,1042451.8366388305,1417361.1710115154,1122602.5702935758,1037997.8240851351,1058848.225894673,1487433.0310922053,1258412.3844674304,1046584.8370091373,1247206.932264818,988902.4246095389,1142564.1086243903,1118353.277429179,1104289.780552076,1100282.8808066992,1093380.369281644,883985.0462987802,752205.2749106108,1154287.6890554177,1174172.8786371355,1025996.0535723814,1104703.3466497783,1225139.901022538,1131653.5479452205,1255361.366737949,1463288.8367800498,1081809.2621614258,1144215.4117929128,1283163.6311053485,1021244.6039969649,999276.8707402914,1165965.4783527493,1418068.0107806628,1771271.9390498798,908256.2478021114,1268000.9194258265,1070499.4730355993,1381659.8168723013,1085593.260860864,893162.5230426257,1209489.6461297767,1403279.5850285746,1152400.8543053302,977104.6004476601,1200582.386028158,905530.5804740763,1074425.08469886,1343267.6963849394,812083.6362096552,1435144.0736325285,1265858.2486135843,861945.4965024232,1253014.5183152198,1323730.6063882255,1488555.3474490298,1380098.7057448716,1065651.4334132448,1512200.3890508993,1092024.8967711758,967993.2254006622,1282134.6459644497,1157390.9611179265,1255333.0651154546,829466.4019468724,1392995.4654554587,1264665.4917054744,1054188.1458839662,829301.584803605,1019160.6501444171,1248054.0918991766,1029770.1706159292,1146104.5414457042,753466.1159970445,1049617.245754316,1095616.2110040144,1060697.402176977,1163729.3918927922,1185192.5741001628,987628.8308254161,1378686.418915565,1241034.4757203048,1290597.0496019165,969899.0019778829,1223481.688532404,1144127.6789375278,1342809.7156917062,1302844.008298716,1103221.0365306851
196,1247207.6563098582,998055.0153871147,696705.0692479669,1044612.5682773509,1002310.8236055806,1207138.8402013532,1258228.536633299,837991.2090856023,1274590.9829101758,1259568.709848244,1024195.4289347837,1480664.5170943125,1575598.4096032125,1051866.1562613863,1429172.9657033207,1122908.0550136988,1054103.9614284232,1054303.5937616937,1483757.4461416001,1262304.1855287729,1028695.308747734,1239633.082215153,990569.0513766971,1173438.1416708503,1104530.807972785,1108465.6720280976,1099829.7946625943,1112669.206691141,885471.6868079567,747658.0971512045,1163708.2685633092,1209507.2410922018,1031283.3838467876,1087445.7752471054,1228892.0121442832,1140914.5831167635,1252576.1870873848,1478393.0217779593,1083833.091369056,1155786.1590565045,1286404.1458587542,1027777.0954999599,1012218.8946729227,1152808.8803710984,1410378.7778395268,1766447.3077674534,902972.7489454666,1296913.958292824,1068895.149142543,1393254.5245515052,1089307.1219844217,879102.3281076141,1246168.47463571,1423419.443972262,1154932.0054707425,971069.290229268,1201956.973417554,922545.7929046742,1085007.7981261068,1343431.3593047203,817897.9937265329,1439098.4722549329,1254460.0676406357,852038.9155800573,1242962.2621049995,1311509.185086981,1496974.46315151,1361182.6285366688,1066050.8983173426,1493930.4014838198,1099583.6684262457,970568.7058650848,1267071.8014382115,1142620.2325708205,1251710.6420848973,812818.7614967531,1407907.932901622,1266080.2017328257,1058602.7238955288,823015.8949079383,1007645.8818864642,1239880.1577156042,1022297.4542638401,1138772.569828742,760404.1607177133,1032720.4704746684,1120007.666336972,1049956.4084784498,1173427.0157371745,1189706.187007257,1009731.0970071252,1375440.5334890366,1257929.2961416813,1285472.4221008164,960815.116932418,1229462.6120479263,1129292.9111533437,1349087.6111832485,1287251.716127293,1118531.9016392916
197,1251292.6018116693,1010431.3025782417,702804.6095678208,1038588.481144642,1009489.1703612136,1189047.6917714518,1262561.6329475406,806905.6754746498,1284126.907955285,1274691.6879206484,1032352.2569950783,1479447.0354285738,1572182.6653298836,1046804.743572642,1455925.9513994006,1115492.6165888743,1042927.965948226,1050140.5047918914,1494556.1113895033,1265619.2338788933,1035917.6007424982,1232970.4629787663,1002319.6358138673,1163150.4778375642,1097683.384004901,1116861.0127808475,1112156.3099041334,1117669.5551539387,875334.982805425,749121.4476316511,1150977.2254690873,1192650.3962752866,1047874.1024947868,1106329.0170261404,1253587.832178229,1139459.7808052346,1263924.9880077685,1473471.3040537303,1078165.2997653196,1137004.175148546,1289896.5198797307,1021121.4488314419,999134.5321538588,1126965.4667093314,1406344.1531925912,1759127.1295649486,907994.1451004134,1288453.472678726,1084768.9223259338,1402075.9724657056,1072624.7837953928,861508.8888219682,1242757.4634385721,1427791.1022245595,1142777.55876756,973779.9335348743,1220123.5088097889,908170.900357948,1092833.2997775245,1358925.469043837,833522.386014862,1436397.1761030946,1240729.3332582084,841260.4904287176,1236207.1368243075,1334123.830961018,1515919.4145811766,1374359.607580445,1065111.3393776692,1487505.0538985059,1114073.1674059187,994549.5360413662,1268426.1102742713,1140096.8191068561,1246714.9628260054,804172.4163451653,1384889.7342425806,1288577.333925646,1044798.3141078172,830177.4325129668,996156.4880267243,1235994.2252209438,1014292.7411238396,1142115.8615155949,749064.9941044017,1027550.513274722,1119604.0803284454,1037362.6636098952,1177449.1203628085,1186116.6327367162,1018026.6478447835,1342954.8566875563,1248974.2054264676,1271316.7770412085,960580.6541609428,1233975.467473475,1142832.5043130182,1349442.8359393277,1275080.1701095565,1096964.5178693896
198,1244115.1001881198,1006734.1977506989,700276.8047728935,1026405.307772714,1024442.3315591591,1170429.032272377,1257194.0877159834,803038.3225952745,1298234.814069812,1301298.7674948405,1034021.6530025157,1479165.8349027848,1552017.5879257724,1039075.2742519989,1465416.473493007,1116452.688729601,1046379.839553287,1035854.8814445822,1473308.211108532,1261150.2679731234,1037113.0396585835,1245682.7776866236,983736.7381959888,1192853.9869129788,1092659.1761006017,1100880.9352085008,1130648.2993259712,1101040.1696716107,868739.6339704425,755794.8055570187,1130130.6475784655,1176595.2975013137,1062893.4098656988,1100503.331698844,1264835.8084803512,1149587.9401572687,1270032.4273112393,1473484.6674407017,1083840.8304348073,1144640.6212013785,1300519.7990829558,1018287.6417407484,1015248.9690820914,1099678.6907631215,1388986.6307221071,1726363.1717393063,921200.3439928121,1294022.9396890383,1082187.3984772486,1385450.6507189816,1084295.5149577253,874486.7730129295,1248197.901103752,1428594.607552807,1147809.3882370905,988857.1455634786,1186973.9818347418,920118.7051392356,1104347.219331274,1328418.7684051322,842509.7007857268,1429653.8349866932,1248027.0660224052,844588.32180926,1229407.3854433035,1360615.8908931618,1509545.2061581477,1391924.5831456387,1050690.0455762288,1482843.7877265303,1132901.747095437,989969.6481083167,1287527.2967756577,1121458.8384605935,1256486.8429662485,816936.5922846227,1385549.3959171416,1314256.977779458,1048696.5816950449,833871.2776782555,999618.7209207339,1253265.9538312636,1022014.4390875598,1153078.6331473948,750409.3807311575,1026063.2018391129,1117631.9277686647,1034320.6833980258,1173380.710513376,1189756.685093774,995783.7057669279,1330002.8704464247,1251275.187369913,1267340.1749599772,940999.0546056015,1217742.80187597,1167560.3370123007,1341544.1383845818,1290848.7124319067,1109960.0256453154
199,1265626.4720969563,997957.3964060151,703660.7378732364,1032664.5530966657,1023377.3730985069,1159707.7055442554,1256735.7687323373,800974.5704055587,1307418.4318372565,1300253.9470731525,1022049.4691764959,1492309.734436449,1553952.637249019,1043290.7488499348,1493503.7467077863,1101222.2280265344,1059414.3643352815,1037971.8461384722,1461382.2519231583,1255126.888487396,1023903.96003744,1261529.112669008,955057.411261085,1187855.6048989294,1112001.4452980184,1108806.0454726159,1150608.254969596,1077035.5259039414,860507.490185682,765610.8825104292,1131906.234426683,1164537.1490103574,1070064.5370629204,1082733.2520074602,1290937.5570376052,1159529.866688392,1280646.767992798,1455459.7527760512,1096957.4382393938,1136895.843332997,1290583.5149232063,1024624.0268434304,1005878.7684899508,1105422.6397976102,1394330.7927035058,1698122.173577643,904789.57129791,1290045.642544422,1083245.5638251496,1399997.3162409489,1073750.6010255849,866831.5732985181,1253176.3119764717,1429489.279916956,1144169.139285171,1012635.677836083,1185176.1220220234,912695.9863369707,1118687.2203264374,1336451.5026403896,842102.5985361352,1415624.3257746317,1239758.495127063,843717.8561926354,1207637.9098892226,1370917.548023052,1544571.2304583304,1379045.4310712744,1049708.4136071336,1482742.73810522,1127507.724944339,978977.950882262,1286588.5081874293,1123295.7931586474,1255968.5362843152,817776.4681135553,1384493.129230668,1312734.0377526246,1058529.349851241,823920.85425497,995096.6712864985,1250464.8541050681,1015069.4782851217,1160399.8157691725,750046.2189793303,1011827.4000552623,1136206.0391223247,1041912.7797183945,1177695.4206824303,1194385.6607457276,1000735.6242533844,1323362.6910705937,1279203.4576740696,1259767.8655670201,950685.8544561233,1229687.6483619334,1184635.060741498,1328920.3312391827,1279048.0353106495,1099618.386239633
200,1282196.1857185569,999900.5907578712,707766.3808437965,1037599.6202769803,1012333.3804698682,1175046.0567931046,1277591.7514111272,796725.8645357252,1330045.6620655134,1318274.1818259677,1021218.147763378,1492881.5628066212,1526167.0498399108,1049343.2932754776,1470836.4364998306,1100390.1665353356,1049921.5066855594,1040141.9936396221,1446948.99558485,1268070.0152641628,1023937.6202211092,1246396.3198792096,960809.2666279904,1176730.5327408917,1103233.0820107588,1117503.8220990128,1145865.7298941494,1089419.1286375322,853204.3261350761,766872.5965539733,1133705.8507482356,1162635.4733995679,1070752.1884606956,1086135.937159225,1293510.8586376433,1154175.0354629809,1276176.656559377,1433664.8165174618,1093078.7972591252,1158444.1219195053,1291073.8441716412,1024489.6001190402,1010313.8978112513,1131696.90455347,1359020.7746692817,1698016.993890072,926543.6203197228,1298942.9297715412,1088786.8605611292,1383974.972038412,1071492.5837934664,877293.7088252256,1272512.0953881787,1421581.6402130804,1154538.1750410243,1009577.983683315,1184704.6512847433,907447.4307957172,1111064.7285157708,1329892.5090350886,845623.1653819577,1408540.5772204134,1232158.766624955,857126.5487410183,1185327.4913581682,1374207.9190061088,1563425.9115148569,1368293.4580400416,1046631.9229586016,1497976.6559953815,1132422.3355004813,965968.0979597286,1288078.2459421803,1153626.7242151466,1237300.3269739929,809234.5186833482,1379934.5794257284,1352416.28127742,1038244.6853935716,825874.9348747676,977108.7537645209,1271458.1434425935,1015395.8409923658,1159857.6374815695,753004.300501054,1016432.8011564823,1124882.0875617785,1042662.701289175,1179509.8171061198,1200649.3399777939,1002973.0064904167,1314856.3487806523,1296666.923597097,1245755.3801246407,946017.6125258674,1236191.8925094842,1202556.6985040973,1326762.2445241322,1262315.0869501443,1109291.6575158197
201,1272514.4653146465,989361.7258468182,707852.5420154327,1051797.4220491042,1027969.8811136661,1189600.6006823296,1272419.0976257606,796585.9334029211,1338121.3302479647,1325063.462087482,1032299.4176847147,1484476.7094415806,1524296.6082805342,1032743.249127724,1473879.8446373448,1107328.51377055,1049695.5915178768,1035703.237366773,1462195.5957567545,1245157.8070237453,1030282.5015348494,1233886.231790046,964762.5220931341,1171402.0216696726,1096138.7070233626,1113601.386558759,1142256.7858720485,1092796.5018114657,865177.8763445335,775619.7160687724,1139104.5437759685,1160753.8707239311,1066448.7307283652,1102697.3123524438,1300892.127258378,1141182.3690888416,1308042.7832144764,1431580.5325808788,1095601.0015370648,1167561.9867259546,1287566.3083330714,1030951.5127958962,1014047.0085707948,1139661.5178962331,1360126.971979444,1690834.581474509,926823.0515136033,1310865.4228466803,1102283.6346523487,1368671.765703219,1056860.1934777552,890256.554977655,1285744.3949762674,1402094.0727097578,1145941.4042645127,999302.5993952561,1169724.5247576898,899379.639869881,1122667.9386439733,1344030.3762563337,852206.1670922275,1407487.9314592616,1237195.5376047397,857948.8358405243,1197562.8908642193,1400901.1492461425,1571036.4578740941,1381850.1437210767,1042760.7861798091,1510404.1647954867,1132412.240561584,959655.944966703,1278995.8898847096,1151736.607505721,1218305.8971556977,811784.9241670961,1376189.9446913865,1347963.653694932,1048103.5038447495,817162.3175882624,988833.1804525504,1271457.8190663788,1017336.5991462333,1157309.1473820028,739425.3751472416,1024866.8061897224,1126831.540489872,1035333.0352108611,1186652.3115963873,1192519.8901434904,997233.5351865594,1319384.190326282,1314839.3453194564,1252493.2886384903,932974.1327292369,1237198.9281983846,1203587.4607134992,1341602.4212787105,1235308.3726477043,1102480.7694473048
202,1258631.285960536,995974.712218173,709113.1548236125,1046427.8458245766,1046797.645813989,1182306.699953752,1254739.2144343187,791325.1836149078,1360693.4790612361,1329690.9334555957,1035032.3677128053,1451190.744173083,1508956.0722408022,1038082.9600391175,1486603.489187352,1093708.3021224807,1059628.0191607433,1013780.8538385127,1461567.8607188181,1242483.586238795,1041013.7422455617,1251445.6225181567,958773.75212799,1181457.1747475162,1104274.8114027672,1120930.1318986935,1159059.3456539838,1081853.2255480222,879508.005686297,772823.4591335946,1140862.6412458865,1167947.3243281879,1045118.3010409386,1101676.285716899,1324609.8960172234,1130481.963684884,1302023.7196655087,1434739.9552911725,1081338.3963021522,1185769.4673214136,1278681.5731433355,1016349.3656075004,1002493.3054196811,1139145.151130396,1339859.3582851996,1720423.0415264936,932796.1165221464,1322470.6613754928,1120400.6986235874,1375928.0813011394,1044537.2658936683,903633.5661992704,1305082.603285802,1419581.8235403814,1159507.183318109,1010671.4312247344,1164222.0953543324,901547.8895798541,1128653.0570144595,1369042.8354406662,857497.7410918279,1422759.444173074,1231401.1198494146,862208.1727079045,1183611.2630259732,1421599.306056382,1561791.3250710764,1410997.2133898383,1057046.5093773173,1532579.4781014877,1129188.110203902,947713.8246358421,1287447.892166739,1163845.5130150234,1203129.5280863272,821010.2212682638,1384897.5736927958,1361692.9120201452,1053353.5565464064,825575.4466098964,975739.1976032443,1249671.8872682995,1028345.4691295753,1165981.180827887,739787.4611889085,1010279.0686665599,1115469.9189156587,1032992.7401880583,1184318.8192693924,1184479.479304563,998243.7559799239,1315838.6070251726,1302919.6388788093,1264148.0659231264,924354.0568855337,1236859.9752141843,1218610.826959671,1338221.3417290554,1241980.0992357242,1077550.8495475738
203,1259608.2199991702,987730.8727487156,718167.7794861397,1048288.1333622456,1051526.3863352046,1193848.633334435,1240199.6952916963,794304.8223674017,1351015.0921158318,1339513.2576432582,1023713.187653875,1438602.1244346057,1510949.2010788291,1060340.7208270652,1479071.8008002897,1081049.0377009537,1045828.1193331806,1008492.1729310965,1466610.825639939,1235698.7649725121,1027466.5514538117,1236338.0213301952,957703.9916245942,1178328.0253344018,1082581.2853788913,1128782.4349179664,1158813.5737832617,1072702.735252524,874433.6557833173,778890.1252915554,1150243.5112830524,1190258.2925900817,1041561.3742842132,1097390.9372553038,1315601.603270724,1147087.5179661121,1308394.4755891617,1429381.7994318686,1077861.2074484897,1195374.6428884934,1279320.2261354693,1014847.7700737248,1004771.0695903209,1171527.1143664664,1341075.3161277184,1757246.9129302017,932959.4452072335,1315709.1770989164,1098901.0824823335,1397455.1823977213,1044117.8152237423,908801.7152932676,1306223.9967009176,1426373.8816586656,1130963.0877541353,992765.7418720558,1185887.2631556592,910318.8386469651,1139426.4720526736,1370270.4842682984,851166.346268325,1421239.7740062324,1246140.133256744,882832.805940221,1192330.1216060012,1407426.5116870434,1532878.56827761,1426648.70167367,1049633.587158608,1511316.4443220377,1124085.086411156,942470.3663162125,1303596.2057898277,1165606.000207672,1195426.1493747646,823301.7006246778,1382075.296309752,1358100.2790701406,1042133.3154970509,836619.6581803251,974283.1298126763,1239421.343454924,1032433.5920009672,1178491.8404482212,746264.1567827507,1014590.191727881,1114753.7260240493,1035688.2950553674,1196111.8853322691,1191785.192281982,991075.1102198599,1303893.0019067558,1309126.5039830946,1265343.5902704059,938291.430231188,1259751.3306063856,1204056.1474182226,1341770.9672853546,1230168.1166309507,1086191.188473189
204,1270583.7689572459,975901.7829049804,706341.2212469185,1063047.1557830966,1058932.6759048705,1204918.2309595272,1241550.254945042,800900.6563616962,1327842.0125309073,1344975.248048149,1014247.5364777597,1453536.4239081014,1520422.358042305,1076875.3171497432,1485601.9025741965,1091110.5729492083,1044406.3169433567,1004016.5446302391,1466214.3956543512,1229497.2416762623,1013050.5562391856,1236947.07630771,950081.8749525839,1164940.8347489266,1089560.2526505727,1126230.3769385368,1161764.3638341827,1068868.9481645755,879948.8007466838,771978.6131024507,1164493.8680084026,1174664.6681805653,1049067.128921309,1112098.6911278255,1306482.7591117353,1149387.3368100417,1290533.9148213482,1407137.6648415169,1101331.9620316897,1193670.2415470858,1288066.7925264891,1002449.6477236269,995378.2532010141,1164973.5600507555,1352667.6437355762,1764415.7343712454,939008.6972447097,1343313.9059344335,1091318.8507790025,1420287.6136862847,1029615.9289482674,903211.1003090256,1289923.9301615164,1461161.2429992915,1128422.920537399,991751.4727014928,1181340.26432065,913169.0240933427,1134509.9255452254,1351961.5402551081,855765.6302050488,1427811.3536579877,1243933.5184635418,888045.3050154253,1189790.9894530731,1401871.8095858856,1537718.5161770324,1433926.288409629,1071757.2558925445,1524185.993932126,1111938.254284464,923778.8579448814,1293600.6115606076,1150906.7201714474,1195866.5268328632,814397.809985285,1371458.1081058818,1380688.0222995016,1032675.9872020375,840582.0007102673,969382.847917276,1237698.6503935747,1030443.2182907264,1188025.105299509,736711.7346702152,1002386.8624116316,1120636.968285728,1032333.9909302696,1211550.1520951767,1223256.6059294208,974406.4223892225,1315429.295080244,1311838.136617152,1263214.0628951327,941374.1965931036,1266775.2104372967,1214648.2061923714,1344214.489510322,1228059.9949759953,1088285.2592101463
205,1246924.560140027,969991.0065951479,712272.2769656242,1051129.2780413171,1060738.7692078485,1204790.0700769306,1231079.416835097,784301.6681621666,1349676.0244191496,1357892.2234148488,1017497.9538327776,1476142.5434519101,1540968.6355436228,1034947.0539189347,1476650.4696441106,1095059.5641633526,1069249.6901566363,1002471.5135561863,1483826.1476974082,1234649.244327342,1022999.7190085496,1253437.2009033854,948784.2583696727,1179560.3956276698,1087584.6890129962,1121350.5692725487,1172341.826608342,1068063.0861921103,877987.847364978,755540.8770488404,1154063.1168042694,1176428.823499577,1074799.232360477,1106317.7113680565,1310331.4419104094,1175140.4984763246,1277754.054959892,1435062.3301953075,1086354.57891781,1187963.515718619,1267670.2112724348,1006710.9947186714,982703.8614542051,1154699.7838764035,1339075.0096737524,1758234.4944051646,932853.6604766195,1344933.3811266443,1089129.4907940584,1416711.7465923901,1021650.0407012068,908123.6759745097,1280694.366798979,1486707.4161260254,1136985.1715349222,978338.2434499303,1185921.0586476384,917656.0049025723,1133227.2866811375,1337766.6256299326,849782.802157915,1431590.821290455,1243927.3128699681,873762.066207732,1242950.9893518875,1408807.3559013314,1554498.358240043,1472668.6502132795,1060187.6602635595,1532775.3230058134,1118228.9410853868,938409.8622257314,1320005.993331834,1134865.5664522136,1195061.1865107766,812504.4063773003,1373637.6201291503,1388416.5657849587,1025787.3870959511,845498.6631616263,967130.3360760725,1251621.7749559705,1036864.3970374078,1199073.757142411,741371.4159454894,1026235.313729773,1122952.3929796624,1039510.6393626749,1205781.9501672173,1227621.9594738537,989281.1284129512,1305864.1718700423,1317623.6067211183,1286766.251330964,938185.8726693509,1289842.0845761276,1210286.9815727563,1341642.6060343748,1219008.4673754328,1089924.8884580792
206,1246719.528409968,975184.6603050266,702132.7528567949,1039649.8736462421,1058095.0657951557,1194099.6153094093,1225195.0552173865,785601.0125938139,1353655.1023828974,1374353.2037712398,1007155.0845606581,1475802.6967555105,1555466.9972881807,1018098.1855536016,1485128.2198881586,1080483.4891494673,1063359.1431892822,1008259.191709765,1490909.0349465518,1241941.4975568978,1024073.3011304162,1224460.1521117731,946730.9229035876,1182127.3829913007,1093192.123751527,1127103.2220323829,1165228.477587596,1085964.51598275,886045.473470462,757406.9292597254,1132674.1515302777,1193517.0220772296,1077400.6474492005,1090550.3384064655,1332739.0098465225,1195378.2019609201,1294297.111862887,1444301.4470629601,1097083.2399062472,1183562.7115107991,1248266.1272818993,988997.3137416006,996656.2338629805,1162618.3216392258,1325166.747188622,1747912.5137873543,925776.6887546647,1365838.4836293948,1097025.9731904417,1405454.6304883708,1008999.1220594532,901201.0426978722,1275345.7552237862,1462202.8279164922,1144691.5542662363,981850.2783896027,1186894.7810756862,887414.5919940068,1127653.8419309147,1316435.6716203988,871137.00112082,1424077.0338498296,1232698.2360403994,892442.6851085273,1237219.9536557356,1430785.9237093125,1549513.6915748725,1488683.3656625804,1058659.3916863436,1555256.2488558579,1111652.4740430694,946869.5811563587,1318355.3625470388,1116072.029301319,1174774.1311781302,808012.6389137525,1378204.010749909,1374535.3474093731,1025795.4466361406,834221.3689014437,962644.9918919005,1242680.090708583,1043299.5021546762,1203063.8403482365,747485.5950536004,1032803.2646118226,1110399.3987481548,1056241.3765159058,1227982.181500979,1228131.6346691619,1001652.4678769807,1322469.2343129858,1315614.4735604594,1301352.411407286,944625.4534948127,1283652.7097526714,1211559.3344710697,1362470.2512602494,1213788.4564882633,1086257.9573434775
207,1242144.3157794827,965588.3457198265,710750.6434520392,1053485.4276081072,1055910.6012992244,1190220.4773675208,1202290.0293284566,765410.104316054,1342796.3500433401,1404024.1915619825,1015917.2685919849,1483510.6944446564,1560020.2894958232,1019607.5005692844,1482390.7230986005,1103935.0429220498,1069669.5602934323,1008138.7956177756,1476033.7400312761,1250739.0977927484,1017300.2401837872,1228009.9614999003,956259.2402769326,1186260.7308469834,1098906.9968477597,1134906.0579790606,1152948.9981219298,1078399.0492274053,898897.0944524412,754342.869514934,1127321.9177605682,1186203.8746898375,1058193.961528201,1073529.6393553521,1359667.186578418,1208853.7035432975,1305799.0309363904,1467122.568152423,1103812.3099008654,1159265.1492581007,1226489.9133522788,987037.82200033,1009895.1274838342,1168611.4006478058,1366070.6585908458,1771218.2503296966,936501.4504471637,1354371.9613301093,1116105.1936143255,1403478.1358291989,997570.3475155722,899363.6403043569,1279113.059602223,1487719.318328172,1157142.7860921738,993934.5943508544,1202857.5827785598,903349.8204909989,1123639.097919545,1338249.668173065,887979.0408286161,1430056.715802875,1245707.5861168494,892600.5767205916,1244214.8289858566,1424066.2199436056,1540507.9028604783,1475079.137508203,1042799.2173462192,1562234.6459247177,1116001.8843696148,960189.7881561787,1314737.5996190023,1133323.372453131,1180136.7648109312,804345.1206834901,1357703.578258423,1385336.9566043192,1035217.2274577431,846700.8400961616,966850.6571137349,1215793.9199564327,1029735.2064173102,1184323.4659914828,757005.0490785855,1023978.1095354727,1116613.787260339,1049850.073999393,1251300.7447952735,1219525.5439415092,1011361.7088609684,1341161.5049275027,1330935.635264105,1303917.6302210279,945935.4099672165,1309586.142391545,1194529.5472786766,1357459.310831692,1220964.5047689646,1096251.9863378624
