Date,AAPL,AMZN,CAT,JNJ,JPM,MSFT,NEE,NVDA,PG,XOM,^GSPC
2025-05-21,59211800,42460900,2093400,7032200,7464000,19216900,16133100,270608700,6424200,16716100,5254250000
2025-05-22,46742400,38938900,2174100,7535300,6514100,18025600,40207600,187344000,6245600,13417400,5157050000
2025-05-23,78432900,33393500,1936600,6727300,6671800,16883500,17161100,198821300,5349800,12061600,4662820000
2025-05-27,56288500,34892000,2240100,6990700,7506600,20974300,10910700,192953600,11423800,13043600,5366380000
2025-05-28,45339700,28549800,1924400,8459300,5535400,17086300,7835700,304021100,5385900,14292400,4665050000
2025-05-29,51396800,34650000,2290300,6810600,5081200,13974800,11570200,369241900,4842500,13825300,4569750000
2025-05-30,70819900,51679400,4867100,15529700,10977700,34770500,18802700,333170900,12587500,28645800,6378540000
2025-06-02,35423300,29113300,2552700,6669300,6011200,16626500,9366900,197663100,7574400,17290500,4832240000
2025-06-03,46381600,33139100,2614300,8209800,6998400,15743800,11014300,225578800,6223000,19194300,5026680000
2025-06-04,43604000,29915600,1616300,6983900,5915700,14162700,10894900,167120800,4939000,15648500,4767050000
2025-06-05,55126100,51864200,1753300,5295400,8173800,20131700,10967200,231397900,10351800,13924800,5091850000
2025-06-06,46607700,39832500,1608000,5391500,7738100,15285600,9286000,153986200,5697700,15487800,4355710000
2025-06-09,72862600,38102500,2147100,5319000,8285000,16469900,7062600,185114500,6544200,17087300,4642360000
2025-06-10,54672600,31303300,1894300,6791600,7538100,15375900,9888000,155881900,7680000,17634800,4882880000
2025-06-11,60989900,39326000,2551700,6016000,7434100,16399200,12000200,167694000,5960100,22648200,5111550000
2025-06-12,43904600,27640000,1571800,7075500,6618000,18950600,11022200,162365000,6509900,17469400,4669500000
2025-06-13,51447300,29337800,1609600,6587500,7098300,16814500,13213400,180820600,7104500,28540200,5258910000
2025-06-16,43020700,33284200,1579800,7024000,8566000,15626100,14546000,183133700,6332000,22986100,5111710000
2025-06-17,38856200,32086300,1560100,6407100,6739300,15414100,12971300,139108000,6809700,19451700,4955700000
2025-06-18,45394700,44360500,2000500,8325200,9586400,17526500,7203300,161494100,7211200,17968900,5106470000
2025-06-20,96813500,75350700,6268300,22605500,13969700,37576200,15182700,242956200,16173400,36273300,7451500000
2025-06-23,55814300,37311700,2927400,7397900,8094600,24864000,8671300,154308900,6588200,26631100,5597000000
2025-06-24,54064000,38378800,3841800,9544200,9267900,22305600,9001300,187566100,7470100,24828300,5443690000
2025-06-25,39525700,31755700,1737700,7153700,6826900,17495100,12839000,269146500,5933700,17483200,5171110000
2025-06-26,50799100,50480800,2575100,7156900,8942100,21578900,8010800,198145700,7410400,18304800,5308140000
2025-06-27,73188600,119217100,4455000,10010800,17868600,34539200,14275000,263234500,19257000,22002100,7889350000
2025-06-30,91912800,58887800,2791400,9039300,12689200,28369000,20894500,194580300,11238200,19199000,5782900000
2025-07-01,78788900,39256800,2393600,10896700,9338300,19945400,23841100,213143600,10664900,15536900,6275310000
2025-07-02,67941800,30894200,2713700,5544000,8158700,16319600,11240100,171224100,8848700,11892200,5645710000
2025-07-03,34955800,29632400,1737800,3482500,6541600,13984800,8560900,143716100,6999600,11223600,3378110000
2025-07-07,50229000,36604100,3012900,6270900,8825700,13981600,11368300,140139000,7225700,15415900,5236740000
2025-07-08,42848900,45692000,2003600,6438200,15440900,11846600,19550700,138133000,12034800,17913400,5739030000
2025-07-09,48749400,38155100,3101000,6147400,11273800,18659500,8818700,183656400,18770900,10652100,4813340000
2025-07-10,44443600,30370600,3382800,6732900,8410900,16492100,6955100,167704100,7200500,14901700,5367350000
2025-07-11,39765800,50518300,2072600,7872000,7384700,16459500,8094100,193633300,8053800,11683900,4656210000
2025-07-14,38840100,35702600,2497500,10185600,9079900,12058800,10420500,136975800,11491700,13220300,4722250000
2025-07-15,42296300,34907300,2167000,6873200,12526100,14927200,8880100,230627400,9142600,10959300,5133670000
2025-07-16,47490500,39535900,3242100,22134800,9979800,15154400,8906300,158831500,8479000,11158900,5177460000
2025-07-17,48068100,31855800,2444700,11295700,8509500,17503100,7174600,160841100,8320000,13151400,5512290000
2025-07-18,48974600,37833800,2526600,9792600,12217000,21209700,7986300,146456400,7337300,32366600,5184700000
2025-07-21,51377400,40297600,1833300,8254000,7898100,14066800,8349900,123126100,6328400,17010400,5010840000
2025-07-22,46404100,37483700,2185000,9288000,6717500,13868600,9032600,193114300,8187000,13970900,5662040000
2025-07-23,46989300,28294900,3254900,10617600,7083500,16396600,21219500,154082200,4804800,12002700,5642510000
2025-07-24,46022600,42902300,2511400,6636900,7001200,16107000,11166100,128984600,7027400,15647200,5282720000
2025-07-25,40268800,28712100,2218400,6254900,5918500,19125700,8074800,122316800,5799900,10548900,4470720000
2025-07-28,37858000,26300100,2550300,8014600,5840400,14308000,8157200,140023500,7885000,12353000,4565620000
2025-07-29,51411700,33716200,2383700,7663400,7635700,16469200,7588500,154077500,11466100,15928000,5076120000
2025-07-30,45512500,32993300,3172600,6189200,8061700,26380400,6940300,174312200,8162900,12996900,5375070000
2025-07-31,80698400,104357300,4116400,11036200,14749700,51617300,8845200,221685400,11845400,17233700,6077080000
2025-08-01,104434500,122258800,4027300,8927800,12007100,28977600,6628500,204529000,8594200,19652000,5827150000
2025-08-04,75109300,77890100,4059500,12679100,6649500,25349000,6543600,148174600,7679400,19129500,4842580000
2025-08-05,44155100,51505100,4329900,7934400,7182300,19171600,7178900,156407600,6670100,21314300,5517410000
2025-08-06,108483100,54823000,2630800,8957200,6330200,21355700,7720200,137192300,7376200,15321800,5408560000
2025-08-07,90224800,40603500,4261100,9315900,8057100,16079100,7418600,151878400,6719000,13468300,5306090000
2025-08-08,113854000,32970500,2965200,7686800,6634100,15531000,5575700,123396700,5811000,14417700,4769910000
2025-08-11,61806100,31646200,3416000,7256800,5510100,20194400,8420000,138323200,7331700,13570700,4652400000
2025-08-12,55626200,37185800,2765100,7916700,8570900,18667000,8671100,145485700,6938000,14109400,5135300000
2025-08-13,69878500,36508300,4403000,5878700,8420400,19619200,8122300,179871700,5812400,17958700,5195950000
2025-08-14,51916300,61545800,3676000,8241700,6322400,20269100,6781000,129554000,6343700,13683500,4462050000
2025-08-15,56038700,39649200,3107400,9477600,7340500,25213300,23398400,156602200,7121700,19271900,4575060000
2025-08-18,37476200,25248900,3185200,9284000,5386900,23760600,12568400,132008000,8274500,13040000,4162290000
2025-08-19,39402600,29891000,3543600,9274200,6031500,21481000,8047300,185229200,7868100,16113600,4377440000
2025-08-20,42263900,36604300,4060200,9030000,7374200,27723000,11011600,215142700,7840400,18959700,4470390000
2025-08-21,30621200,32140500,2504300,8859600,6624000,18443300,8637100,140040900,6417500,12194900,4013560000
2025-08-22,42477800,37315300,3785100,9524000,8552800,24324200,13128900,172789400,5797300,13586700,5046860000
2025-08-25,30983100,22633700,1857900,6229100,5856300,21638600,6337700,163012800,4692500,9744900,4059070000
2025-08-26,54575100,26105400,2792200,9145000,6714700,30835700,7162700,168688200,6338000,18143900,4867680000
2025-08-27,31259500,21254500,1970900,5951100,6056500,17277900,10119000,235518900,4551200,15262600,4143680000
2025-08-28,38074700,33679600,1651700,6424700,6410500,18015600,10917200,281787800,5857400,14189800,4283760000
2025-08-29,39418400,26199200,3673800,6942300,6796400,20961600,11280500,243257900,5318200,14597900,4234840000
2025-09-02,44075600,38843900,2329500,9049000,7221900,18128000,8661500,231164900,6432800,15206700,4784000000
2025-09-03,66427800,29223100,1496700,7111700,6316900,16345100,7722300,164424900,6592500,14920100,4465360000
2025-09-04,47549400,59391800,1634600,7854800,6605800,15509500,14596800,141670100,6934900,12864400,4670770000
2025-09-05,54870400,36721800,1843200,9733800,9837700,31994800,10067600,224441400,6436200,16826700,5066120000
2025-09-08,48999500,33947100,1876700,8382500,8188500,16771000,12596500,163769100,7178400,15440500,5211500000
2025-09-09,66313900,27033800,1710700,6005700,7848200,14410500,7294500,157548400,4984900,14899500,4798350000
2025-09-10,83440800,60907700,2221000,6891600,7787300,21611800,9254400,226852000,6205500,15837600,5253010000
2025-09-11,50208600,37485600,2737900,5792500,7942500,18881600,7418300,151159300,5819500,11534500,5426460000
2025-09-12,55824200,38496200,2341800,7220200,6846700,23624900,9345600,124911000,5957000,11105700,4641640000
2025-09-15,42699500,33243300,2255800,4768100,7122000,17143800,10399100,147061600,5995000,12880500,5045020000
2025-09-16,63421100,38203900,2366300,7959300,10525600,19711900,7930200,140737800,6559600,17208000,5359510000
2025-09-17,46508000,42815200,4512200,6714900,8657800,15816600,10799600,211843800,6764200,13302000,5805340000
2025-09-18,44249600,37931700,4331900,8200900,8050700,18913700,8488500,191763300,7651500,14628700,5292400000
2025-09-19,163741300,97943200,5069300,25621000,23568600,52474100,14819300,237182100,17224800,38746500,9125960000
2025-09-22,105517400,45914500,3180000,7193900,7520200,20009300,9856700,269637000,8712900,15611500,5642620000
2025-09-23,60275200,70956200,3856600,8350400,8584400,19799600,7795900,192559600,8853400,25369100,5633620000
2025-09-24,42303700,49509000,2776700,6676800,7310500,13533700,11281800,143564100,6483300,14756100,5459180000
2025-09-25,55202100,52226300,2979200,8475000,7083200,15786500,12916500,191586700,7511400,15012600,5874670000
2025-09-26,46076300,41650100,2329000,8634400,7258100,16213100,8271500,148573700,5721100,18568900,5103110000
2025-09-29,40127700,44259200,2892100,8597100,6462400,17617800,10366000,193063500,8139700,19189300,5358760000
2025-09-30,37704300,48396400,2315300,11569000,11823300,19728200,9392700,236981000,7762600,18076200,6057210000
2025-10-01,48713900,43933800,2964700,13063800,9235200,22632300,15044800,173844900,7566000,16614000,6037950000
2025-10-02,42630200,41258600,2648600,7728100,7600000,21222900,9266600,136805800,6892100,13062600,5416130000
2025-10-03,49155600,43639000,2996500,8675100,6029900,15112300,12116600,137596900,5212600,12950100,5713110000
2025-10-06,44664100,43690900,2629200,5806100,7214500,21388600,15767600,157678100,6737000,12036800,5604460000
2025-10-07,31955800,31194700,2135400,8776800,8454200,14615200,16109700,140088000,6844400,11945000,5546150000
2025-10-08,36496900,46686000,3959400,5751200,6489900,13363400,13775600,130168900,5254700,12301000,5383130000
2025-10-09,38322000,46412100,3113900,7484800,7060300,18343600,7486100,182997200,6134500,10976200,5385020000
2025-10-10,61999100,72367500,3889100,9598000,8597400,24133800,10285600,268774400,7374000,13811600,6596610000
2025-10-13,38142900,37809700,2618400,7979500,10788700,14284200,8424300,153482800,7511100,10296500,5303960000
2025-10-14,35478000,45665600,5459800,13613300,16178800,14684300,8912900,205641400,8585300,11167200,5666920000
2025-10-15,33893600,45909500,3447100,9473000,11354800,14694700,9268600,214450500,10003100,12182900,5633060000
2025-10-16,39777000,42414600,3463100,10611800,10549400,15559600,8333700,179723300,8809700,11782200,6048180000
2025-10-17,49147000,45986900,2814700,7764400,10153500,19867800,9142200,173135200,8612900,13460100,5358120000
2025-10-20,90483000,38882800,2170800,8034700,6894900,14665600,5225700,128544700,5601300,9523600,4672170000
2025-10-21,46695900,50494600,2259100,6716000,7372700,15586200,7282200,124240200,6013400,9202300,5245020000
2025-10-22,45015300,44308500,4149000,6343100,8054100,18962700,9208900,162249600,6394400,12938800,5710010000
2025-10-23,32754900,31540000,2619400,8882500,5438800,14023500,5630800,111363700,8205400,15001100,5565750000
2025-10-24,38253700,38685100,2392000,6903400,7228300,15532400,6249800,131296700,11968500,9919400,5058220000
2025-10-27,44888200,38267000,2493800,7126000,5642200,18734700,18741000,153452700,7775300,10975400,5290650000
2025-10-28,41534800,47100000,2775400,8329500,6336000,29986700,13998100,297986200,5819300,9535200,5695930000
2025-10-29,51086700,52036200,6948500,10551100,7520300,36023000,11681500,308829600,7405500,12570600,6280130000
2025-10-30,69886500,102252900,2574800,7072500,7514600,41023100,7620100,178864400,6760700,16172900,6052700000
2025-10-31,86167100,166340800,2974800,8791700,7721300,34006400,9407300,179802200,7930300,20213400,6398280000
2025-11-03,50194600,95997800,2439400,7542600,7770000,22374700,8508200,180267300,8946400,12290300,6065720000
2025-11-04,49274800,51546300,3440700,7209400,7085200,20958700,6474500,188919300,9295400,16860700,5739510000
2025-11-05,43683100,40610700,2701300,5049400,6865200,23024300,7291000,171350300,11199900,12400900,5939600000
2025-11-06,51204000,46004200,2245800,6767400,7206100,27406500,6212700,223029800,10024500,14219700,6051900000
2025-11-07,48227400,46374300,2320100,6959200,7302300,24019800,9167100,264942300,8500100,17181100,5926070000
2025-11-10,41312400,36476500,1829900,5323800,5794100,26101500,11701700,198897100,10208100,13048000,5366050000
2025-11-11,46208300,23564100,1517400,7465600,5030200,17980000,11733900,176483300,7332500,16077100,4983490000
2025-11-12,48398000,31190100,2645100,8803000,10578300,26574900,7604800,154935300,7851100,13790900,5293610000
2025-11-13,49602800,41401700,3458700,8631600,8973300,25273100,11859300,207423100,7566800,17291900,5473720000
2025-11-14,47431300,38956700,2764500,8824800,10327000,28505700,8352100,186591900,9150800,17064300,5042660000
2025-11-17,45018300,59919000,1941100,13257000,8344000,19092800,11607900,173628900,9902300,16034900,5204220000
2025-11-18,45677300,60608400,1918600,12468600,8077300,33815100,11061200,213598900,10735200,15808500,5159390000
2025-11-19,40424500,58335600,1880900,14690800,5546600,23245300,11138700,247246400,6367000,15919200,5021610000
2025-11-20,45823600,50309000,3195000,10612600,7501600,26802500,10967000,343504800,9021300,14401000,5596080000
2025-11-21,59030800,68490500,2921600,13189100,11766800,31769200,13930100,346926200,12018000,15667600,5929930000
2025-11-24,65585800,54318400,4653500,14803900,10940200,34421000,13291500,256618300,13846900,18034900,6039740000
2025-11-25,46914200,39379300,3105100,10275300,8877200,28019800,7916800,320600300,10477700,14434600,5003330000
2025-11-26,33431400,38497900,1995100,6729000,7910900,25709100,6550600,183852000,9238500,11650600,4485000000
2025-11-28,20135600,20292300,1019500,5638300,4322400,14386700,4123300,121332800,4707200,7240800,2558540000
2025-12-01,46587700,42904000,1764500,8473700,7727300,23964000,7986600,188131000,8240700,12658100,4549370000
2025-12-02,53669500,45785400,2749500,8393600,7249000,19562700,7087000,182632200,16376800,14607700,4582290000
2025-12-03,43538700,35495100,2545700,8363300,8535300,34615100,9615100,165138000,9125300,16819100,4736780000
2025-12-04,43989100,45683200,2313600,9049900,9627800,22318200,12489600,167364900,10479300,13686900,4872440000
2025-12-05,47265800,33117400,2177300,7785300,6518900,22608700,8194600,143971100,12791700,12516900,4944560000
2025-12-08,38211800,35019200,1822500,7785700,7417200,21965900,18136600,204378100,17507500,14904200,4757130000
2025-12-09,32193300,25841700,1755300,7509400,18049200,14696100,13760400,144719700,10375700,23790800,4508050000
2025-12-10,33038300,38790700,2797900,11599800,18874100,35756200,13341100,162785400,13650400,19845200,5526570000
2025-12-11,33248000,28249600,2779500,9009000,9721900,24669200,9494100,182136600,11798000,14781800,5021060000
2025-12-12,39532900,35639100,4581100,6922700,8982900,21248100,7783100,204274900,10268800,14459500,4910160000
2025-12-15,50409100,47286100,3968600,8467000,10864100,23727700,9489800,164775600,13877700,16358700,4975600000
2025-12-16,37648600,39298900,2319400,9949800,8331300,20705600,6616600,148588100,10251700,17638700,4983180000
2025-12-17,50138700,44034400,3753300,8457600,8718700,24527200,10212000,222775500,9833300,18502200,5122120000
2025-12-18,51630700,50272400,2193000,7499900,11444900,28573500,9201300,176096000,12239900,13705600,5101190000
2025-12-19,144632000,85544400,5355600,24803900,24494400,70836100,30492300,324925900,19345600,45412800,8554470000
2025-12-22,36571800,32261300,2387700,8187800,8354600,16963000,7136200,129064400,11731400,11768600,4465030000
2025-12-23,29642000,29230200,1731000,7047300,6668300,14683600,7875000,174873600,9541600,12567600,3820560000
2025-12-24,17910600,11420500,947000,2376500,4289300,5855900,3011300,65528500,3259200,6137400,1798270000
2025-12-26,21521800,15994700,954400,2316700,4158300,8842200,3636400,139740300,4711500,8066100,2586550000
2025-12-29,23715200,19797900,2585700,4348900,8635300,10893400,5854600,120006100,7662100,14782500,3541750000
2025-12-30,22139600,21910500,1216700,3937400,7904300,13944500,4075900,97687300,6006400,11150500,3309930000
2025-12-31,27293600,24383700,1163900,4083800,5048500,15601600,5036200,120100500,5293200,10559900,3261830000
2026-01-02,37838100,51456200,2761600,6325500,8054000,25571600,8852900,148240500,8946100,14175100,4184120000
2026-01-05,45647200,49733300,3444800,9477000,10752600,25250300,8301900,183529700,12297300,30112200,5771930000
2026-01-06,52352100,53764700,2706800,8107900,7660800,23037700,7254500,176862600,10421800,23328600,5509680000
2026-01-07,48309800,42236500,3312400,7545900,9815200,25564200,9859900,153543200,14369100,20353000,5214480000
2026-01-08,50419300,39509800,2075400,6557800,11737100,18162600,8696700,172457000,9297100,20232700,5333200000
2026-01-09,39997000,34560000,1822000,6154300,6738100,18491000,5842200,131327500,9528500,16137700,5163900000
2026-01-12,45263800,35867800,1856800,11794300,12805100,23519900,11088100,137968500,12812000,15314900,5019040000
2026-01-13,45730800,38371800,1959100,11379600,19371200,28545800,8543000,160128900,15549200,21619700,5091730000
2026-01-14,40019400,41410600,2105700,11858800,25951500,28184300,10282400,159586100,13475000,27593900,5530830000
2026-01-15,39388600,43003600,2052800,8492100,14751400,23225800,7419300,206188600,10102800,17400000,5114050000
2026-01-16,72142800,45888300,2554900,10021500,14652500,34246700,12874900,187967200,11729300,16592400,5356550000
2026-01-20,80267500,47737900,2659000,14057100,12900600,26130000,10054800,223345300,12901400,16477300,5769500000
2026-01-21,54641700,47276100,2490700,14762900,10270100,37980500,8296600,200381000,14126800,18879900,5835520000
2026-01-22,39708300,31913300,1565700,13160000,10535800,25349400,9802300,139636600,18501900,16600100,5307580000
2026-01-23,41689000,33778500,2267800,6950600,11107900,38000200,13301700,142748100,14562600,17758200,4871930000
2026-01-26,55969200,32825500,2532900,6856700,11752700,29291200,10990600,124799600,12655700,16056100,4968050000
2026-01-27,49648300,38029200,1827500,8154100,11527400,29213900,15472300,143711600,9546000,14517000,5331720000
2026-01-28,41288000,40882700,2720700,9026500,9556700,36875400,8200000,148552700,7465800,15637300,5507670000
2026-01-29,67253000,47229600,4441900,9645300,11580000,128855300,11202400,171764400,11035600,35760600,6877780000
2026-01-30,92443400,46585000,3300100,11045500,11953200,58566800,10205300,179489500,12651400,29657700,6697340000
2026-02-02,73913400,37546100,4450000,8187500,9839400,42219900,9423100,165794100,10554900,27735600,5772050000
2026-02-03,64394700,53831300,3524700,9346600,12688000,61424100,9600200,204019600,12424700,37577800,7017660000
2026-02-04,90545700,51299900,7146700,8641400,9848800,45012400,12182700,207014100,12178500,29426200,7475750000
2026-02-05,52977400,103509200,2792800,10267500,9388000,66289200,9799400,206312900,13077700,18431700,6989120000
2026-02-06,50453400,179210900,3359700,8274000,17797400,53515300,8225200,231346200,10441700,17216000,6283680000
2026-02-09,44623400,91178400,2496800,9378500,11477500,45480500,6528800,196387400,11439900,21297300,5650260000
2026-02-10,34376900,67175000,4008700,6723300,9902200,44857900,7213700,136764800,9910100,15800300,5595950000
2026-02-11,51931300,65545500,3926300,6803900,8703500,42491000,7305000,144192700,10217300,23091500,6175510000
2026-02-12,81077200,83975400,4893400,10254300,13443400,40802400,9181600,189932500,13512900,30652500,7118700000
2026-02-13,56290700,66321600,3232800,13268500,9114500,34091600,10402800,161888000,13998900,20166000,5718360000
2026-02-17,58469100,69879200,3450300,12703000,8896800,32078800,9455400,162276900,13319100,19766600,5418480000
2026-02-18,34203300,51003300,2563700,8129700,7209600,23223400,9064800,164749100,14434300,19849700,5098160000
2026-02-19,30845300,35669600,2908000,7553900,6737700,28234000,8483500,126554500,10724600,20305000,5151690000
2026-02-20,42070500,65881600,2095100,13565800,7792700,34015200,7175600,178422300,11508100,25908600,5432480000
2026-02-23,37308200,53581500,2289600,9622700,12955400,43238300,8433600,171584800,14772400,16073100,5638350000
2026-02-24,47014600,41137200,2615300,7246300,13554100,33884700,11597600,175123600,9709500,14185500,5266090000
2026-02-25,33714300,41346400,2606500,7698200,8095500,43625500,9025500,250637100,7878500,15225700,5328060000
2026-02-26,32345100,47756800,3350900,7172600,7007800,34405900,20015700,360807900,7028600,15632100,5889550000
2026-02-27,72366500,57422800,3441900,16428600,18620800,51367200,25138500,311636500,14878500,30275100,6665660000
2026-03-02,41827900,46001000,2473100,9042400,8508900,35474900,10147800,209095300,9095500,31493100,6079080000
2026-03-03,38568900,43184900,3332700,6178700,10278200,38199200,11307700,178099400,10161000,25198900,6442080000
2026-03-04,39803100,54731100,2823700,5768000,8055700,35808000,9384300,177731200,8752700,16764800,5252170000
2026-03-05,49658600,60943400,3713200,9375400,12732500,39001300,12086800,198779700,10060300,22969300,5989300000
2026-03-06,41120000,51152700,3564400,7179800,13496500,31123900,9745100,189021900,8187900,21136400,5793120000
2026-03-09,38218500,54642900,3584400,7844000,12241100,30131900,9563600,177213600,12494900,25532700,6709410000
2026-03-10,30590800,35678800,3089100,7214100,8344900,31706400,7485900,179118500,7756800,19617600,5944950000
2026-03-11,26218900,34199300,1947500,6933200,10205000,25512100,9734300,145280400,8855100,15297400,5511090000
2026-03-12,40794000,44349500,3231800,7710200,13760500,27263900,8730000,155762700,8489300,26054000,6292170000
2026-03-13,36930000,35662100,2042200,6415300,9091200,26848000,7504400,160988400,7298900,22414100,5337120000
2026-03-16,32074200,42209300,2145500,7571500,8149000,27733700,8466100,217307400,6944000,22835600,5176290000
2026-03-17,32361600,44969900,1824900,7281800,8961200,26228300,5496600,182497800,6147700,21592200,5063390000
2026-03-18,35757900,37846600,1796200,6811500,10057000,25908500,7053700,156683100,10059300,18947100,5275480000
2026-03-19,34864100,36440600,2240200,7511500,9846700,25138800,10538400,170968500,10340300,27082700,5973390000
2026-03-20,88331100,63694600,5131100,17156600,22436500,50853200,21860800,241323500,60620900,53942100,10025820000
2026-03-23,37465587,43926097,2980122,7301338,7193450,28357488,10281661,176073078,7323384,24984729,3486098000
